"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AJ1","AL1","AY1","AY2","GA1","GA2","GA3","GE1","GF1","IA1","KA1","MA1","MD1","MW1","OD1","REM","EQD"
"36870099999","2019-10-14T09:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","020000,1,9,9","+0228,1","+0028,1","10184,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","05,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,09246,1","8,1,011,1,+999,9",,,"SYN05436870 42998 50000 10228 20028 39246 40184 58011 80001=","Q01    003SCCGA1"
"36870099999","2019-10-14T12:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","020000,1,9,9","+0186,1","+0048,1","10196,1",,,,,,,,,,"00,99,5,99,9,99,9,99999,9,99,9,99,9",,,"99999,9,09244,1","7,1,002,1,+999,9",,,"SYN05836870 42998 00000 10186 20048 39244 40196 57002 555 10014=",
"36870099999","2019-10-14T15:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","170,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0160,1","+0006,1","10268,1",,,,,,"03,1,+00800,1,09,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9",,"240,M,+0232,1","99999,9,09301,1","3,1,057,1,+999,9",,,"SYN06436870 325// 81701 10160 20006 39301 40268 53057 83971 333 10232=",
"36870099999","2019-10-14T18:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","+0121,1","+0045,1","10296,1",,,,"8,1,02,1","2,1,02,1","08,1,+00800,1,09,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00800,1,99,9,99,9",,"120,M,+0232,1","99999,9,09315,1","2,1,014,1,+999,9","80,1",,"SYN07036870 315// 80000 10121 20045 39315 40296 52014 78082 889// 333 10232=",
"36870099999","2019-10-14T21:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","080,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0081,1","+0058,1","10287,1",,,,"8,1,02,1","2,1,02,1","08,1,+00800,1,09,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00800,1,99,9,99,9",,,"99999,9,09294,1","8,1,021,1,+999,9","25,1",,"SYN06036870 415// 80801 10081 20058 39294 40287 58021 72582 889//=",
"36870099999","2019-10-15T00:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","130,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0079,1","+0051,1","10302,1",,,,"8,1,02,1","1,1,02,1",,,,,"00,99,5,99,9,99,9,99999,9,99,9,99,9",,,"99999,9,09306,1","3,1,012,1,+999,9","02,1","3,99,0050,1,999","SYN06436870 419// 01301 10079 20051 39306 40302 53012 70281 333 91105=",
"36870099999","2019-10-15T06:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","020000,1,9,9","+0115,1","+0040,1","10298,1","00,0060,3,1",,,,,"02,1,+01250,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,02,1,99,9,01250,1,99,9,99,9",,"240,N,+0067,1","99999,9,09314,1","8,1,001,1,+999,9",,,"SYN07036870 12698 80000 10115 20040 39314 40298 58001 60060 8295/ 333 20067=",
"36870099999","2019-10-15T09:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","020000,1,9,9","+0145,1","+0050,1","10277,1",,,,,,"05,1,+00800,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,05,1,99,9,00800,1,99,9,99,9",,,"99999,9,09306,1","7,1,008,1,+999,9",,,"SYN05436870 42598 70000 10145 20050 39306 40277 57008 85970=",
"36870099999","2019-10-15T12:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","010,1,N,0010,1","99999,9,9,N","020000,1,9,9","+0131,1","+0037,1","10287,1",,,,,,"02,1,+01250,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,01250,1,99,9,99,9",,,"99999,9,09310,1","3,1,004,1,+999,9",,,"SYN06436870 42698 50101 10131 20037 39310 40287 53004 82430 555 11012=",
"36870099999","2019-10-15T15:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","22000,1,9,N","999999,9,9,9","+0096,1","+0044,1","10304,1",,,,,,"02,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,99999,9,99,9,99,9",,"240,M,+0149,1","99999,9,09314,1","2,1,004,1,+999,9",,,"SYN06436870 329// 20000 10096 20044 39314 40304 52004 82030 333 10149=",
"36870099999","2019-10-15T18:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","+0086,1","+0037,1","10286,1",,,,,,"99,9,+99999,9,02,1",,,"9,AGL   ,+99999,+99999","08,99,1,00,1,99,9,99999,9,99,9,99,9",,"120,M,+0149,1","99999,9,09294,1","8,1,020,1,+999,9",,,"SYN06436870 329// 80000 10086 20037 39294 40286 58020 80007 333 10149=","Q01    003SCCGA1"
"36870099999","2019-10-15T21:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","130,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0086,1","+0029,1","10269,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","06,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,09279,1","7,1,015,1,+999,9",,,"SYN05436870 429// 61301 10086 20029 39279 40269 57015 80001=","Q01    003SCCGA1"
"36870099999","2019-10-16T00:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","+0071,1","+0025,1","10259,1",,,,,,,,,,"00,99,5,99,9,99,9,99999,9,99,9,99,9",,,"99999,9,09264,1","7,1,015,1,+999,9",,"3,99,0030,1,999","SYN06836870 429// 00000 10071 20025 39264 40259 57015 333 91103 555 11004=",
"36870099999","2019-10-16T03:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","020000,1,9,9","+0120,1","+0031,1","10229,1",,,,,,,,,,"00,99,5,99,9,99,9,99999,9,99,9,99,9",,,"99999,9,09254,1","7,1,010,1,+999,9",,,"SYN07436870 32998 00000 10120 20031 39254 40229 57010 333 55004 555 20066 7000/=",
"36870099999","2019-10-16T06:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","330,1,N,0010,1","99999,9,9,N","020000,1,9,9","+0167,1","+0028,1","10200,1",,,,,,,,,,"00,99,5,99,9,99,9,99999,9,99,9,99,9",,"240,N,+0066,1","99999,9,09243,1","7,1,011,1,+999,9",,,"SYN05836870 32998 03301 10167 20028 39243 40200 57011 333 20066=",
"36870099999","2019-10-16T09:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","010000,1,9,9","+0200,1","+0050,1","10171,1",,,,,,,,,,"00,99,5,99,9,99,9,99999,9,99,9,99,9",,,"99999,9,09227,1","7,1,016,1,+999,9",,,"SYN04836870 42997 00000 10200 20050 39227 40171 57016=",
"36870099999","2019-10-16T12:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","010000,1,9,9","+0161,1","+0070,1","10185,1",,,,,,,,,,"00,99,5,99,9,99,9,99999,9,99,9,99,9",,,"99999,9,09227,1","4,1,000,1,+999,9",,,"SYN05836870 42997 00000 10161 20070 39227 40185 54000 555 11012=",
"36870099999","2019-10-16T15:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","+0127,1","+0023,1","10198,1",,,,,,,,,,"00,99,5,99,9,99,9,99999,9,99,9,99,9",,"240,M,+0201,1","99999,9,09228,1","3,1,001,1,+999,9",,,"SYN05836870 329// 00000 10127 20023 39228 40198 53001 333 10201=",
"36870099999","2019-10-16T18:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","+0123,1","+0012,1","10195,1",,,,,,,,,,"00,99,5,99,9,99,9,99999,9,99,9,99,9",,"120,M,+0201,1","99999,9,09223,1","8,1,005,1,+999,9",,,"SYN05836870 329// 00000 10123 20012 39223 40195 58005 333 10201=",
"36870099999","2019-10-16T21:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","+0106,1","+0020,1","10196,1",,,,,,,,,,"00,99,5,99,9,99,9,99999,9,99,9,99,9",,,"99999,9,09219,1","7,1,004,1,+999,9",,,"SYN04836870 429// 00000 10106 20020 39219 40196 57004=",
"36870099999","2019-10-17T00:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","+0096,1","+0018,1","10196,1",,,,,,,,,,"00,99,5,99,9,99,9,99999,9,99,9,99,9",,,"99999,9,09216,1","7,1,003,1,+999,9",,"3,99,0020,1,999","SYN06836870 429// 00000 10096 20018 39216 40196 57003 333 91102 555 11004=",
"36870099999","2019-10-17T03:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","020000,1,9,9","+0147,1","+0035,1","10187,1",,,,,,,,,,"00,99,5,99,9,99,9,99999,9,99,9,99,9",,,"99999,9,09225,1","3,1,009,1,+999,9",,,"SYN07436870 32998 00000 10147 20035 39225 40187 53009 333 55080 555 20093 7000/=",
"36870099999","2019-10-17T06:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","030,1,N,0010,1","99999,9,9,N","020000,1,9,9","+0188,1","+0034,1","10174,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","05,99,1,00,1,99,9,99999,9,99,9,99,9",,"240,N,+0093,1","99999,9,09225,1","4,1,000,1,+999,9",,,"SYN06436870 32998 50301 10188 20034 39225 40174 54000 80004 333 20093=","Q01    003SCCGA1"
"36870099999","2019-10-17T09:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0172,1","+0038,1","10186,1",,,,,,"04,1,+00800,1,09,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,09232,1","3,1,007,1,+999,9",,,"SYN05436870 42597 80501 10172 20038 39232 40186 53007 84973=",
"36870099999","2019-10-17T12:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0168,1","+0041,1","10196,1",,,,,,"05,1,+00800,1,09,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,00800,1,99,9,99,9",,,"99999,9,09239,1","2,1,007,1,+999,9",,,"SYN06436870 42597 82501 10168 20041 39239 40196 52007 85973 555 10013=",
"36870099999","2019-10-17T18:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","+0071,1","+0067,1","10286,1","00,0003,3,1",,,"8,1,02,1","2,1,02,1","08,1,+00800,1,09,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00800,1,99,9,99,9",,"120,M,+0202,1","99999,9,09290,1","2,1,025,1,+999,9","81,1",,"SYN07636870 115// 80000 10071 20067 39290 40286 52025 69930 78182 889// 333 10202=",
"36870099999","2019-10-17T21:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0056,1","+0045,1","10305,1",,,,"8,1,02,1","8,1,02,1","08,1,+00800,1,09,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00800,1,99,9,99,9",,,"99999,9,09301,1","2,1,011,1,+999,9","80,1",,"SYN06036870 415// 82501 10056 20045 39301 40305 52011 78088 889//=",
"36870099999","2019-10-18T00:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","+0066,1","+0057,1","10302,1",,,,"8,1,02,1","2,1,02,1","08,1,+00800,1,09,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00800,1,99,9,99,9",,,"99999,9,09303,1","2,1,002,1,+999,9","02,1","3,99,0040,1,999","SYN08036870 415// 80000 10066 20057 39303 40302 52002 70282 889// 333 91104 555 11007=",
"36870099999","2019-10-18T06:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","004000,1,9,9","+0072,1","+0048,1","10308,1","00,0200,3,1",,,"2,1,02,1","2,1,02,1","06,1,+00800,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,06,1,99,9,00800,1,99,9,99,9",,"240,N,+0053,1","99999,9,09310,1","8,1,001,1,+999,9","10,1",,"SYN07636870 11596 80000 10072 20048 39310 40308 58001 60200 71022 8697/ 333 20053=",
"36870099999","2019-10-18T09:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","050,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0115,1","+0047,1","10275,1",,,,,,"02,1,+00800,1,08,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,09294,1","7,1,016,1,+999,9",,,"SYN05436870 42597 20501 10115 20047 39294 40275 57016 82100=",
"36870099999","2019-10-18T12:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","040,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0098,1","+0034,1","10277,1",,,,,,"08,1,+00800,1,09,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00800,1,99,9,99,9",,,"99999,9,09290,1","7,1,004,1,+999,9",,,"SYN06436870 42597 80401 10098 20034 39290 40277 57004 889// 555 11010=",
"36870099999","2019-10-18T15:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","+0058,1","+0040,1","10299,1",,,,,,,,,,"00,99,5,99,9,99,9,99999,9,99,9,99,9",,"240,M,+0121,1","99999,9,09296,1","3,1,006,1,+999,9",,,"SYN05836870 329// 00000 10058 20040 39296 40299 53006 333 10121=",
"36870099999","2019-10-18T18:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","+0049,1","+0030,1","10295,1",,,,,,,,,,"00,99,5,99,9,99,9,99999,9,99,9,99,9",,"120,M,+0121,1","99999,9,09290,1","8,1,006,1,+999,9",,,"SYN05836870 329// 00000 10049 20030 39290 40295 58006 333 10121=",
"36870099999","2019-10-18T21:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","+0039,1","+0032,1","10283,1",,,,,,,,,,"00,99,5,99,9,99,9,99999,9,99,9,99,9",,,"99999,9,09275,1","7,1,015,1,+999,9",,,"SYN04836870 429// 00000 10039 20032 39275 40283 57015=",
"36870099999","2019-10-19T00:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","+0035,1","+0028,1","10272,1",,,,,,,,,,"00,99,5,99,9,99,9,99999,9,99,9,99,9",,,"99999,9,09264,1","7,1,011,1,+999,9",,"3,99,0040,1,999","SYN06836870 429// 00000 10035 20028 39264 40272 57011 333 91104 555 11001=",
"36870099999","2019-10-19T03:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","020000,1,9,9","+0077,1","+0044,1","10252,1",,,,,,,,,,"00,99,5,99,9,99,9,99999,9,99,9,99,9",,,"99999,9,09260,1","7,1,004,1,+999,9",,,"SYN06436870 32998 00000 10077 20044 39260 40252 57004 555 20026 7000/=",
"36870099999","2019-10-19T06:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","020000,1,9,9","+0121,1","+0042,1","10223,1",,,,,,,,,,"00,99,5,99,9,99,9,99999,9,99,9,99,9",,"240,N,+0026,1","99999,9,09249,1","7,1,011,1,+999,9",,,"SYN05836870 32998 00000 10121 20042 39249 40223 57011 333 20026=",
"36870099999","2019-10-19T09:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","020000,1,9,9","+0156,1","+0028,1","10190,1",,,,,,,,,,"00,99,5,99,9,99,9,99999,9,99,9,99,9",,,"99999,9,09230,1","7,1,019,1,+999,9",,,"SYN04836870 42998 00000 10156 20028 39230 40190 57019=",
"36870099999","2019-10-19T12:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","010000,1,9,9","+0133,1","+0035,1","10195,1",,,,,,,,,,"00,99,5,99,9,99,9,99999,9,99,9,99,9",,,"99999,9,09227,1","7,1,003,1,+999,9",,,"SYN05836870 42997 00000 10133 20035 39227 40195 57003 555 10010=",
"36870099999","2019-10-19T15:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","+0083,1","+0048,1","10215,1",,,,,,,,,,"00,99,5,99,9,99,9,99999,9,99,9,99,9",,"240,M,+0159,1","99999,9,09229,1","3,1,002,1,+999,9",,,"SYN05836870 329// 00000 10083 20048 39229 40215 53002 333 10159=",
"36870099999","2019-10-19T18:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","+0079,1","+0034,1","10204,1",,,,,,,,,,"00,99,5,99,9,99,9,99999,9,99,9,99,9",,"120,M,+0159,1","99999,9,09218,1","7,1,011,1,+999,9",,,"SYN05836870 329// 00000 10079 20034 39218 40204 57011 333 10159=",
"36870099999","2019-10-19T21:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","+0071,1","+0014,1","10199,1",,,,,,,,,,"00,99,5,99,9,99,9,99999,9,99,9,99,9",,,"99999,9,09211,1","7,1,007,1,+999,9",,,"SYN04836870 429// 00000 10071 20014 39211 40199 57007=",
"36870099999","2019-10-20T00:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","+0068,1","+0008,1","10199,1",,,,,,,,,,"00,99,5,99,9,99,9,99999,9,99,9,99,9",,,"99999,9,09209,1","7,1,002,1,+999,9",,"3,99,0020,1,999","SYN06836870 429// 00000 10068 20008 39209 40199 57002 333 91102 555 11003=",
"36870099999","2019-10-20T03:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","22000,1,9,N","020000,1,9,9","+0115,1","+0032,1","10186,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","03,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,09213,1","3,1,004,1,+999,9",,,"SYN08036870 32998 30000 10115 20032 39213 40186 53004 80001 333 55084 555 20061 7000/=","Q01    003SCCGA1"
"36870099999","2019-10-20T06:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","020,1,N,0010,1","99999,9,9,N","020000,1,9,9","+0180,1","+0031,1","10160,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","05,99,1,00,1,99,9,99999,9,99,9,99,9",,"240,N,+0061,1","99999,9,09210,1","8,1,003,1,+999,9",,,"SYN06436870 32998 50201 10180 20031 39210 40160 58003 80001 333 20061=","Q01    003SCCGA1"
"36870099999","2019-10-20T09:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","22000,1,9,N","010000,1,9,9","+0214,1","+0029,1","10140,1",,,,,,"01,1,+01250,1,08,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","02,99,1,01,1,99,9,01250,1,99,9,99,9",,,"99999,9,09202,1","7,1,008,1,+999,9",,,"SYN05436870 42697 20000 10214 20029 39202 40140 57008 81101=",
"36870099999","2019-10-20T12:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","010000,1,9,9","+0161,1","+0021,1","10173,1",,,,,,"06,1,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","08,99,1,06,1,99,9,99999,9,99,9,99,9",,,"99999,9,09216,1","3,1,014,1,+999,9",,,"SYN06436870 42997 80000 10161 20021 39216 40173 53014 86032 555 11012=",
"36870099999","2019-10-20T15:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0142,1","+0031,1","10188,1",,,,,,"05,1,+00800,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,00800,1,99,9,99,9",,"240,M,+0217,1","99999,9,09224,1","2,1,008,1,+999,9",,,"SYN06436870 325// 82501 10142 20031 39224 40188 52008 8597/ 333 10217=",
"36870099999","2019-10-20T18:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","+0111,1","+0032,1","10202,1",,,,,,"05,1,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,99999,9,99,9,99,9",,"120,M,+0217,1","99999,9,09227,1","2,1,003,1,+999,9",,,"SYN06436870 329// 80000 10111 20032 39227 40202 52003 85072 333 10217=",
"36870099999","2019-10-20T21:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","+0079,1","+0021,1","10208,1",,,,,,"03,1,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,99999,9,99,9,99,9",,,"99999,9,09221,1","8,1,006,1,+999,9",,,"SYN05436870 429// 60000 10079 20021 39221 40208 58006 83052=",
"36870099999","2019-10-21T00:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","040,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0073,1","-0001,1","10226,1",,,,,,"06,1,+00800,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,06,1,99,9,00800,1,99,9,99,9",,,"99999,9,09235,1","3,1,014,1,+999,9",,"3,99,0020,1,999","SYN07436870 425// 80401 10073 21001 39235 40226 53014 8697/ 333 91102 555 11006=",
"36870099999","2019-10-21T06:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0048,1","+0014,1","10264,1","00,0003,3,1",,,"8,1,02,1","2,1,02,1","03,1,+00800,1,09,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,09261,1","2,1,017,1,+999,9","02,1",,"SYN07636870 11597 72301 10048 20014 39261 40264 52017 69930 70282 83933 333 20056=","Q015.6   2EATMN "
"36870099999","2019-10-21T09:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","220,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0061,1","+0010,1","10264,1",,,,,,"03,1,+00800,1,09,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,09266,1","2,1,005,1,+999,9",,,"SYN05436870 42597 82201 10061 20010 39266 40264 52005 83931=",
"36870099999","2019-10-21T12:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","010000,1,9,9","+0057,1","+0011,1","10279,1",,,,,,"05,1,+00800,1,09,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,00800,1,99,9,99,9",,,"99999,9,09278,1","2,1,012,1,+999,9",,,"SYN06436870 42597 80000 10057 20011 39278 40279 52012 85971 555 11007=",
"36870099999","2019-10-21T15:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","+0024,1","-0023,1","10301,1",,,,,,"02,1,+00800,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,02,1,99,9,00800,1,99,9,99,9",,"240,M,+0079,1","99999,9,09285,1","2,1,007,1,+999,9",,,"SYN06436870 325// 80000 10024 21023 39285 40301 52007 8297/ 333 10079=",
"36870099999","2019-10-21T18:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","-0003,1","-0042,1","10305,1",,,,,,"06,1,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","08,99,1,06,1,99,9,99999,9,99,9,99,9",,"120,M,+0079,1","99999,9,09280,1","8,1,005,1,+999,9",,,"SYN06436870 329// 80000 11003 21042 39280 40305 58005 86071 333 10079=",
"36870099999","2019-10-21T21:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","-0006,1","-0049,1","10301,1",,,,,,"04,1,+00800,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,09274,1","7,1,006,1,+999,9",,,"SYN05436870 425// 80000 11006 21049 39274 40301 57006 8497/=",
