"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AJ1","AL1","AY1","AY2","AZ1","AZ2","GA1","GA2","GA3","GE1","GF1","IA1","KA1","MA1","MD1","MW1","OD1","REM","EQD"
"36870099999","2022-11-01T09:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","010000,1,9,9","+0143,1","+0030,1","10165,1",,,,,,,,,,,,,,,"99999,9,09206,1","7,1,017,1,+999,9",,,"SYN04836870 42997 00000 10143 20030 39206 40165 57017=",
"36870099999","2022-11-01T12:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","010000,1,9,9","+0104,1","+0026,1","10175,1",,,,,,,,,,,,,,,"99999,9,09202,1","7,1,004,1,+999,9",,,"SYN05836870 42997 00000 10104 20026 39202 40175 57004 555 11006=",
"36870099999","2022-11-01T15:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0075,1","+0016,1","10180,1",,,,,,,,,,,,,,"240,M,+0146,1","99999,9,09197,1","7,1,005,1,+999,9",,,"SYN05836870 329// 00000 10075 20016 39197 40180 57005 333 10146=",
"36870099999","2022-11-01T18:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0045,1","-0012,1","10163,1",,,,,,,,,,,,,,,"99999,9,09171,1","7,1,014,1,+999,9",,,"SYN04836870 429// 00000 10045 21012 39171 40163 57014=",
"36870099999","2022-11-01T21:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0045,1","-0012,1","10163,1",,,,,,,,,,,,,,,"99999,9,09171,1","7,1,014,1,+999,9",,,"SYN04836870 429// 00000 10045 21012 39171 40163 57014=",
"36870099999","2022-11-02T00:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0033,1","-0024,1","10160,1",,,,,,,,,,,,,,,"99999,9,09164,1","7,1,007,1,+999,9",,"3,99,0010,1,999","SYN06836870 429// 00000 10033 21024 39164 40160 57007 333 91101 555 14101=",
"36870099999","2022-11-02T03:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","22000,1,9,N","020000,1,9,9","+0077,1","-0020,1","10133,1",,,,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,09155,1","7,1,009,1,+999,9",,,"SYN08036870 32998 20000 10077 21020 39155 40133 57009 80001 333 55048 555 20030 7000/=","Q01    003SCCGA1"
"36870099999","2022-11-02T06:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","010000,1,9,9","+0122,1","+0008,1","10108,1",,,,,,,,"02,1,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","08,99,1,02,1,99,9,99999,9,99,9,99,9",,"240,N,+0030,1","99999,9,09147,1","7,1,008,1,+999,9",,,"SYN06436870 32997 80000 10122 20008 39147 40108 57008 82031 333 20030=",
"36870099999","2022-11-02T09:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","180,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0170,1","+0021,1","10090,1",,,,,,,,"04,1,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,99999,9,99,9,99,9",,,"99999,9,09146,1","7,1,001,1,+999,9",,,"SYN05436870 42997 61801 10170 20021 39146 40090 57001 84031=",
"36870099999","2022-11-02T12:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","220,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0122,1","+0044,1","10150,1",,,,,,,,"08,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,99999,9,99,9,99,9",,,"99999,9,09186,1","3,1,040,1,+999,9",,,"SYN06436870 42997 82201 10122 20044 39186 40150 53040 8807/ 555 11008=",
"36870099999","2022-11-02T15:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0120,1","+0028,1","10202,1",,,,,,,,"06,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9",,"240,M,+0180,1","99999,9,09232,1","2,1,046,1,+999,9",,,"SYN06436870 329// 60000 10120 20028 39232 40202 52046 86030 333 10180=",
"36870099999","2022-11-02T18:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0106,1","+0041,1","10212,1",,,,,,,,"06,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9",,"120,M,+0180,1","99999,9,09236,1","2,1,004,1,+999,9",,,"SYN06436870 329// 60000 10106 20041 39236 40212 52004 86030 333 10180=",
"36870099999","2022-11-02T21:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","020,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0102,1","+0069,1","10223,1",,,,,,,,"08,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,99999,9,99,9,99,9",,,"99999,9,09245,1","2,1,009,1,+999,9",,,"SYN05436870 429// 80201 10102 20069 39245 40223 52009 8807/=",
"36870099999","2022-11-03T00:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0060,1","+0051,1","10250,1",,,,"8,1,02,1","2,1,02,1",,,"08,1,+00800,1,09,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00800,1,99,9,99,9",,,"99999,9,09256,1","2,1,011,1,+999,9","80,1","3,99,0020,1,999","SYN08036870 415// 80000 10060 20051 39256 40250 52011 78082 889// 333 91102 555 11008=",
"36870099999","2022-11-03T06:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","200,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0073,1","+0058,1","10231,1","00,0060,3,1",,,"8,1,02,1","2,1,02,1",,,"08,1,+00800,1,09,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00800,1,99,9,99,9",,"240,N,+0054,1","99999,9,09243,1","8,1,013,1,+999,9","02,1",,"SYN07636870 11597 82001 10073 20058 39243 40231 58013 60060 70282 889// 333 20054=",
"36870099999","2022-11-03T09:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","170,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0079,1","+0062,1","10216,1",,,,,,,,"08,1,+00800,1,09,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00800,1,99,9,99,9",,,"99999,9,09232,1","7,1,011,1,+999,9",,,"SYN05436870 42597 81701 10079 20062 39232 40216 57011 889//=",
"36870099999","2022-11-03T12:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","010000,1,9,9","+0074,1","+0061,1","10215,1",,,,,,,,"04,1,+00800,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,09230,1","7,1,002,1,+999,9",,,"SYN06436870 42597 80000 10074 20061 39230 40215 57002 8497/ 555 11008=",
"36870099999","2022-11-03T15:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0073,1","+0058,1","10202,1",,,,,,,,"08,1,+00800,1,09,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00800,1,99,9,99,9",,"240,M,+0096,1","99999,9,09218,1","7,1,012,1,+999,9",,,"SYN06436870 325// 81401 10073 20058 39218 40202 57012 889// 333 10096=",
"36870099999","2022-11-03T18:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0068,1","+0051,1","10175,1",,,,,,,,"08,1,+00800,1,09,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00800,1,99,9,99,9",,"120,M,+0096,1","99999,9,09191,1","7,1,027,1,+999,9",,,"SYN06436870 325// 80501 10068 20051 39191 40175 57027 889// 333 10096=",
"36870099999","2022-11-03T21:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0045,1","+0033,1","10163,1",,,,,,,,"08,1,+00800,1,09,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00800,1,99,9,99,9",,,"99999,9,09172,1","7,1,019,1,+999,9",,,"SYN05436870 425// 80000 10045 20033 39172 40163 57019 889//=",
"36870099999","2022-11-04T00:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0036,1","+0031,1","10167,1",,,,,,,,"08,1,+00800,1,09,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00800,1,99,9,99,9",,,"99999,9,09172,1","4,1,000,1,+999,9",,"3,99,0020,1,999","SYN07436870 425// 80000 10036 20031 39172 40167 54000 889// 333 91102 555 11006=",
"36870099999","2022-11-04T06:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","004000,1,9,9","+0083,1","+0056,1","10151,1","00,0000,9,1",,,"8,1,02,1","2,1,02,1",,,"08,1,+00800,1,09,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00800,1,99,9,99,9",,"240,N,+0036,1","99999,9,09174,1","8,1,005,1,+999,9","10,1",,"SYN07636870 11596 80000 10083 20056 39174 40151 58005 69900 71082 889// 333 20036=","Q01  00002PRCP00"
"36870099999","2022-11-04T09:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","004000,1,9,9","+0088,1","+0061,1","10141,1",,,,"2,1,02,1","2,1,02,1",,,"08,1,+00800,1,09,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00800,1,99,9,99,9",,,"99999,9,09167,1","7,1,007,1,+999,9","10,1",,"SYN06036870 41596 80000 10088 20061 39167 40141 57007 71022 889//=",
"36870099999","2022-11-04T12:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","150,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0113,1","+0038,1","10141,1",,,,,,,,"05,1,+00800,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,00800,1,99,9,99,9",,,"99999,9,09174,1","3,1,007,1,+999,9",,,"SYN06436870 42597 81501 10113 20038 39174 40141 53007 8597/ 555 11009=",
"36870099999","2022-11-04T15:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","180,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0093,1","+0048,1","10165,1",,,,,,,,"05,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","05,99,1,05,1,99,9,99999,9,99,9,99,9",,"240,M,+0119,1","99999,9,09190,1","2,1,016,1,+999,9",,,"SYN06436870 329// 51801 10093 20048 39190 40165 52016 85070 333 10119=",
"36870099999","2022-11-04T18:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","180,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0104,1","+0026,1","10182,1",,,,,,,,"08,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,99999,9,99,9,99,9",,"120,M,+0119,1","99999,9,09208,1","2,1,018,1,+999,9",,,"SYN06436870 329// 81801 10104 20026 39208 40182 52018 8807/ 333 10119=",
"36870099999","2022-11-04T21:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0104,1","+0034,1","10193,1",,,,,,,,"08,1,+00800,1,09,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00800,1,99,9,99,9",,,"99999,9,09218,1","2,1,010,1,+999,9",,,"SYN05436870 425// 80000 10104 20034 39218 40193 52010 889//=",
"36870099999","2022-11-05T00:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0095,1","+0041,1","10208,1",,,,,,,,"05,1,+00800,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,00800,1,99,9,99,9",,,"99999,9,09230,1","2,1,012,1,+999,9",,"3,99,0020,1,999","SYN07436870 425// 80000 10095 20041 39230 40208 52012 8597/ 333 91102 555 11007=",
"36870099999","2022-11-05T03:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","020000,1,9,9","+0098,1","+0034,1","10224,1",,,,,,,,"03,1,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,99999,9,99,9,99,9",,,"99999,9,09244,1","2,1,014,1,+999,9",,,"SYN08036870 32998 70000 10098 20034 39244 40224 52014 83031 333 55000 555 20085 7000/=",
"36870099999","2022-11-05T06:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","220,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0122,1","+0051,1","10208,1",,,,,,,,"05,1,+01250,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,05,1,99,9,01250,1,99,9,99,9",,"240,N,+0085,1","99999,9,09238,1","8,1,006,1,+999,9",,,"SYN06436870 32697 72201 10122 20051 39238 40208 58006 85930 333 20085=",
"36870099999","2022-11-05T09:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0119,1","+0057,1","10192,1",,,,,,,,"05,1,+00800,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,00800,1,99,9,99,9",,,"99999,9,09223,1","7,1,015,1,+999,9",,,"SYN05436870 42597 80501 10119 20057 39223 40192 57015 8597/=",
"36870099999","2022-11-05T12:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","010000,1,9,9","+0105,1","+0086,1","10197,1",,,,,,,,"06,1,+00800,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,06,1,99,9,00800,1,99,9,99,9",,,"99999,9,09224,1","3,1,001,1,+999,9",,,"SYN06436870 42597 80000 10105 20086 39224 40197 53001 8697/ 555 11010=",
"36870099999","2022-11-05T15:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0092,1","+0084,1","10208,1",,,,,,,,"05,1,+00800,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,05,1,99,9,00800,1,99,9,99,9",,"240,M,+0140,1","99999,9,09230,1","2,1,006,1,+999,9",,,"SYN06436870 325// 70000 10092 20084 39230 40208 52006 85930 333 10140=",
"36870099999","2022-11-05T18:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0069,1","+0054,1","10211,1",,,,,,,,"05,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","05,99,1,05,1,99,9,99999,9,99,9,99,9",,"120,M,+0140,1","99999,9,09223,1","8,1,007,1,+999,9",,,"SYN06436870 329// 50000 10069 20054 39223 40211 58007 85030 333 10140=",
"36870099999","2022-11-05T21:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","22000,1,9,N","999999,9,9,9","+0059,1","+0046,1","10206,1",,,,,,,,"02,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,99999,9,99,9,99,9",,,"99999,9,09215,1","8,1,008,1,+999,9",,,"SYN05436870 429// 20000 10059 20046 39215 40206 58008 82030=",
"36870099999","2022-11-06T00:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","22000,1,9,N","999999,9,9,9","+0051,1","+0028,1","10206,1",,,,,,,,"02,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,99999,9,99,9,99,9",,,"99999,9,09213,1","7,1,002,1,+999,9",,"3,99,0020,1,999","SYN07436870 429// 20000 10051 20028 39213 40206 57002 82030 333 91102 555 11002=",
"36870099999","2022-11-06T03:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","001000,1,9,9","+0048,1","+0044,1","10210,1",,,,"4,1,02,1","2,1,02,1",,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","08,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,09216,1","3,1,003,1,+999,9","10,1",,"SYN08636870 31994 80000 10048 20044 39216 40210 53003 71042 80004 333 55004 555 20038 7000/=","Q01    003SCCGA1"
"36870099999","2022-11-06T06:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","010000,1,9,9","+0082,1","+0061,1","10196,1",,,,"4,1,02,1","2,1,02,1",,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","08,99,1,00,1,99,9,99999,9,99,9,99,9",,"240,N,+0038,1","99999,9,09215,1","8,1,001,1,+999,9","02,1",,"SYN07036870 31997 80000 10082 20061 39215 40196 58001 70242 80004 333 20038=","Q01    003SCCGA1"
"36870099999","2022-11-06T09:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","010000,1,9,9","+0106,1","+0061,1","10175,1",,,,,,,,"02,1,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","08,99,1,02,1,99,9,99999,9,99,9,99,9",,,"99999,9,09203,1","7,1,012,1,+999,9",,,"SYN05436870 42997 80000 10106 20061 39203 40175 57012 82071=",
"36870099999","2022-11-06T12:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","010000,1,9,9","+0088,1","+0072,1","10181,1",,,,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","08,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,09204,1","3,1,001,1,+999,9",,,"SYN06436870 42997 80000 10088 20072 39204 40181 53001 80001 555 10008=","Q01    003SCCGA1"
"36870099999","2022-11-06T15:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0076,1","+0063,1","10187,1",,,,,,,,"08,1,+00800,1,09,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00800,1,99,9,99,9",,"240,M,+0110,1","99999,9,09205,1","2,1,001,1,+999,9",,,"SYN06436870 325// 80000 10076 20063 39205 40187 52001 889// 333 10110=",
"36870099999","2022-11-06T18:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0063,1","+0052,1","10180,1",,,,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","08,99,1,00,1,99,9,99999,9,99,9,99,9",,"120,M,+0110,1","99999,9,09194,1","8,1,011,1,+999,9",,,"SYN06436870 329// 80000 10063 20052 39194 40180 58011 80001 333 10110=","Q01    003SCCGA1"
"36870099999","2022-11-06T21:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0055,1","+0048,1","10177,1",,,,"4,1,02,1","2,1,02,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9",,,"99999,9,09189,1","7,1,005,1,+999,9","47,1",,"SYN05436870 41/// 90000 10055 20048 39189 40177 57005 74742=",
"36870099999","2022-11-07T00:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0052,1","+0043,1","10195,1",,,,"5,1,02,1","4,1,02,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9",,,"99999,9,09203,1","3,1,014,1,+999,9","43,1","3,99,0010,1,999","SYN07436870 41/// 90000 10052 20043 39203 40195 53014 74354 333 91101 555 11006=",
"36870099999","2022-11-07T06:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0080,1","+0041,1","10155,1","00,0003,3,1",,,"5,1,02,1","4,1,02,1",,,"01,1,+01250,1,08,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","05,99,1,01,1,99,9,01250,1,99,9,99,9",,"240,N,+0049,1","99999,9,09176,1","8,1,027,1,+999,9","10,1",,"SYN07636870 11696 51401 10080 20041 39176 40155 58027 69930 71054 81101 333 20049=",
"36870099999","2022-11-07T09:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","040,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0108,1","+0049,1","10113,1",,,,,,,,"03,1,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,99999,9,99,9,99,9",,,"99999,9,09148,1","7,1,028,1,+999,9",,,"SYN05436870 42997 80401 10108 20049 39148 40113 57028 83054=",
"36870099999","2022-11-07T12:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","040,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0093,1","+0058,1","10121,1",,,,,,,,"02,1,+00800,1,09,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","08,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,09151,1","3,1,003,1,+999,9",,,"SYN06436870 42597 80401 10093 20058 39151 40121 53003 82972 555 11007=",
"36870099999","2022-11-07T15:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0081,1","+0055,1","10172,1",,,,,,,,"06,1,+00800,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,06,1,99,9,00800,1,99,9,99,9",,"240,M,+0115,1","99999,9,09192,1","2,1,041,1,+999,9",,,"SYN06436870 325// 82301 10081 20055 39192 40172 52041 8697/ 333 10115=",
"36870099999","2022-11-07T18:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0086,1","+0070,1","10177,1",,,,"8,1,02,1","2,1,02,1",,,"08,1,+00800,1,09,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00800,1,99,9,99,9",,"120,M,+0115,1","99999,9,09199,1","2,1,007,1,+999,9","80,1",,"SYN07036870 315// 82301 10086 20070 39199 40177 52007 78082 889// 333 10115=",
"36870099999","2022-11-07T21:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","220,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0061,1","+0050,1","10205,1",,,,"8,1,02,1","8,1,02,1",,,"08,1,+00800,1,09,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00800,1,99,9,99,9",,,"99999,9,09216,1","2,1,017,1,+999,9","80,1",,"SYN06036870 415// 82201 10061 20050 39216 40205 52017 78088 889//=",
"36870099999","2022-11-08T06:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","010000,1,9,9","+0064,1","+0022,1","10218,1","00,0120,3,1",,,"8,1,02,1","2,1,02,1",,,"08,1,+00800,1,09,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00800,1,99,9,99,9",,"240,N,+0045,1","99999,9,09228,1","8,1,005,1,+999,9","02,1",,"SYN07636870 11597 80000 10064 20022 39228 40218 58005 60120 70282 889// 333 20045=",
"36870099999","2022-11-08T09:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","010000,1,9,9","+0048,1","+0034,1","10232,1",,,,"8,1,02,1","2,1,02,1",,,"08,1,+00800,1,09,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00800,1,99,9,99,9",,,"99999,9,09235,1","3,1,007,1,+999,9","80,1",,"SYN06036870 41597 80000 10048 20034 39235 40232 53007 78082 889//=",
"36870099999","2022-11-08T12:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","220,1,N,0010,1","99999,9,9,N","001000,1,9,9","+0010,1","+0008,1","10274,1",,,,"8,1,02,1","4,1,02,1",,,"08,1,+00800,1,09,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00800,1,99,9,99,9",,,"99999,9,09259,1","2,1,024,1,+999,9","83,1",,"SYN07036870 41594 82201 10010 20008 39259 40274 52024 78384 889// 555 11002=",
"36870099999","2022-11-08T18:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0007,1","+0004,1","10321,1","00,0110,3,1",,,"8,1,02,1","4,1,02,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9",,"120,M,+0070,1","99999,9,09301,1","2,1,024,1,+999,9","84,1",,"SYN07036870 11/// 92501 10007 20004 39301 40321 52024 60110 78484 333 10070=",
"36870099999","2022-11-08T21:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0005,1","-0003,1","10335,1",,,,"8,1,02,1","4,1,02,1",,,"08,1,+00800,1,09,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00800,1,99,9,99,9",,,"99999,9,09313,1","2,1,012,1,+999,9","85,1",,"SYN06036870 415// 80000 10005 21003 39313 40335 52012 78584 889//=",
